Product_ID,Product Name,Brand,Category,Subcategory,Pack Size,MRP ,Price ,SKU,Description,Image URL / Product Link
P000085,Daawat Brown Basmati Rice,Daawat,Food & Grocery,Brown Basmati Rice,5 kg,910,799,BR-DAW-002,Premium brown basmati rice suitable for healthy everyday meals.,https://www.bbassets.com/media/uploads/p/l/70000144_8-daawat-basmati-rice-brown-quick-cooking.jpg
P000086,Organic Tattva Organic Sona Masuri Brown Rice,Organic Tattva,Food & Grocery,Brown Rice,1 kg,150,125.4,BR-OTT-001,Organic unpolished Sona Masuri brown rice with natural bran.,https://www.bbassets.com/media/uploads/p/l/40002644_13-organic-tattva-organic-sona-masuri-brown.jpg
P000087,Organic Tattva Sonamasuri Brown Rice,Organic Tattva,Food & Grocery,Brown Rice,5 kg,650,572,BR-OTT-002,"Organic brown Sona Masuri rice, unpolished and suitable for daily cooking.",https://www.bbassets.com/media/uploads/p/l/40009446_6-organic-tattva-sonamasuri-rice-brown.jpg
P000088,24 Mantra Organic Sonamasuri Brown Rice,24 Mantra Organic,Food & Grocery,Brown Rice,1 kg,130,110,BR-24M-001,Organic Sonamasuri brown rice grown without synthetic pesticides and GMOs.,https://www.bbassets.com/media/uploads/p/l/279838_14-24-mantra-organic-rice-sonamasuri-brown.jpg
P000089,24 Mantra Organic Sonamasuri Brown Rice,24 Mantra Organic,Food & Grocery,Brown Rice,5 kg,599,527.12,BR-24M-002,Family pack of organic Sonamasuri brown rice retaining whole-grain goodness.,https://www.bbassets.com/media/uploads/p/l/100448218_11-24-mantra-organic-rice-sonamasuri-brown.jpg
P000090,India Gate Uplife Weight Watchers Brown Rice,India Gate,Food & Grocery,Brown Rice,1 kg,152,119,BR-IGW-001,Fibre-rich brown rice designed for quick everyday cooking.,https://www.bbassets.com/media/uploads/p/l/40359889_1-india-gate-uplife-weight-watchers-brown-rice.jpg
P000091,India Gate Uplife Gut Pro Basmati Brown Rice,India Gate,Food & Grocery,Brown Basmati Rice,1 kg,165,148,BR-IGG-001,Long-grain brown basmati rice with a quick-cooking format.,https://www.bbassets.com/media/uploads/p/l/40359888_1-india-gate-uplife-gut-pro-basmati-brown-rice.jpg
P000092,India Gate Uplife Gut Pro Basmati Brown Rice,India Gate,Food & Grocery,Brown Basmati Rice,5 kg,630,594,BR-IGG-002,Large family pack of Gut Pro brown basmati rice.,https://www.bbassets.com/media/uploads/p/l/40314140_8-india-gate-weight-watchers-special-brown-rice.jpg
P000093,India Gate Brown Basmati Rice,India Gate,Food & Grocery,Brown Basmati Rice,1 kg,130,112,BR-IGB-001,Whole-grain brown basmati rice with long grains and mild nutty flavour.,https://www.bbassets.com/media/uploads/p/l/40051749_11-india-gate-brown-basmati-rice-12-minute-active-health-special.jpg
P000094,India Gate Brown Basmati Rice,India Gate,Food & Grocery,Brown Basmati Rice,5 kg,594,535,BR-IGB-002,5 kg whole-grain brown basmati rice suitable for family meals.,https://www.bbassets.com/media/uploads/p/l/40051749_11-india-gate-brown-basmati-rice-12-minute-active-health-special.jpg
P000095,Daawat Devaaya Brown Rice Weight Watchers,Daawat,Food & Grocery,Brown Rice,1 kg,135,125,BR-DDV-001,Quick-cooking brown rice with fibre and whole-grain goodness.,https://www.bbassets.com/media/uploads/p/l/40285848_1-daawat-devaaya-quick-cooking-brown-rice-weight-watchers-ready-in-15-mins-zero-cholesterol.jpg
P000096,Daawat Devaaya Brown Rice Weight Watchers,Daawat,Food & Grocery,Brown Rice,5 kg,650,624,BR-DDV-002,Family pack of quick-cooking brown rice.,https://rukminim2.flixcart.com/image/1536/1536/xif0q/rice/y/s/5/5-devaaya-weight-watchers-brown-rice-5-kg-brown-na-pouch-hmt-original-imagy47b8uebbge3.jpeg?q=90
P000097,Safe Harvest Unpolished Brown Rice,Safe Harvest,Food & Grocery,Brown Rice,1 kg,125,108.75,BR-SH-001,Unpolished Sona Masuri brown rice with pesticide-free positioning.,https://www.bbassets.com/media/uploads/p/l/40084426_23-safe-harvest-sona-masuri-unpolished-brown-rice-pesticide-free.jpg
P000098,Safe Harvest Unpolished Brown Rice,Safe Harvest,Food & Grocery,Brown Rice,5 kg,590,507.4,BR-SH-002,Large pack of unpolished brown rice suitable for regular household use.,https://www.bbassets.com/media/uploads/p/l/40160747_7-safe-harvest-unpolished-brown-rice.jpg
P000099,Sri Sri Tattva Superior Healthy Brown Rice,Sri Sri Tattva,Food & Grocery,Brown Rice,1 kg,150,135,BR-SST-001,Superior healthy brown rice with a natural nutty flavour.,https://www.bbassets.com/media/uploads/p/l/40271161_2-sri-sri-tattva-superior-healthy-brown-rice-packed-with-nutrients-rich-nutty-flavour.jpg
P000100,Better Nutrition Biofortified Brown Rice,Better Nutrition,Food & Grocery,Brown Rice,2 kg,350,210,BR-BN-001,Unpolished Sona Masoori brown rice with added nutritional positioning.,https://www.bbassets.com/media/uploads/p/l/40358363_9-better-nutrition-brown-rice-low-gi-unpolished.jpg
P000101,Conscious Food Brown Rice Indrani,Conscious Food,Food & Grocery,Brown Rice,500 g,85,76.5,BR-CF-001,"Organic Indrani brown rice, unpolished and naturally wholesome.",https://www.bbassets.com/media/uploads/p/l/40036670_6-conscious-food-brown-rice-indrani.jpg
P000102,Orasure Organic Brown Rice,Orasure,Food & Grocery,Brown Rice,500 g,160,120,BR-ORA-001,Organic brown rice rich in fibre with a mild nutty flavour.,https://orasureorganics.com/cdn/shop/files/ChatGPT_Image_Aug_21_2026_12_33_28_PM.png?v=1787309978&width=600
P000103,Millet Amma Organic Brown Rice,Millet Amma,Food & Grocery,Brown Rice,500 g,135,125,BR-MA-001,"Organic, vegan and unpolished brown rice for everyday healthy meals.",https://milletamma.com/cdn/shop/files/brownrice.pdf.pdf_page-0001.jpg?v=1765174796
P000104,Natureland Organics Premium Brown Rice,Natureland Organics,Food & Grocery,Brown Rice,1 kg,300,290,BR-NL-001,Premium organic brown rice retaining natural bran and whole-grain goodness.,https://naturelandorganics.com/cdn/shop/files/Premium_Brown_Rice_41781ce1-2569-4116-98a1-208615b4aa60_1120x.png?v=1774432343
P000105,Manna Unpolished Brown Rice,Manna,Food & Grocery,Brown Rice,1 kg,120,99,BR-MAN-001,100% unpolished brown rice with medium grains and natural fibre.,https://cdn.shopaccino.com/suvidha-supermart/products/manna-brown-rice-1kg-166293801731601_l.jpg?v=732?param=1
P000106,Sujatha Premium Brown Rice,Sujatha,Food & Grocery,Brown Rice,1 kg,99,85,BR-SUJ-001,Premium brown rice with a natural nutty flavour and whole-grain texture.,https://cdn.dotpe.in/longtail/store-items/1087846/vDdTtXf1.webp
P000107,Pind-B Brown Rice,Pind-B,Food & Grocery,Brown Rice,1 kg,200,180,BR-PB-001,Quick-cooking brown rice with natural fibre and nutty flavour.,https://pindb.in/wp-content/uploads/2024/05/Brown-Rice-1.png
P000108,Organic Ambemohar Brown Rice,Shopbaazi,Food & Grocery,Brown Rice,1 kg,205,195,BR-AM-001,Fragrant organic Ambemohar brown rice from Maharashtra.,https://www.shopbaazi.in/wp-content/uploads/2022/03/ambemohar-brown-rice-chawal.jpg
P000109,Sona Masuri Brown Rice,Induz Organic,Food & Grocery,Brown Rice,1 kg,205,180,BR-IND-001,Organic Sona Masuri brown rice for everyday cooking.,https://induzorganic.com/cdn/shop/files/SonaMasooriBrown1Kg.png?v=1784534606&width=1946
P000110,Sona Masuri Brown Rice,Induz Organic,Food & Grocery,Brown Rice,500 g,130,99,BR-IND-002,Organic Sona Masuri brown rice in a smaller household pack.,https://induzorganic.com/cdn/shop/files/SonaMasooriBrown500Gm.png?v=1784534835&width=990
P000111,Sona Masuri Brown Rice Unpolished,Bio Basics,Food & Grocery,Brown Rice,1 kg,215,204,BR-BIO-001,Unpolished organic Sona Masuri brown rice retaining the bran layer.,https://www.biobasics.org/cdn/shop/files/Sona_Masuri_Brown_Rice_Unpolished_Raw_F.jpg?v=1755699998&width=823
P000112,NU Organic Unpolished Basmati Brown Rice,NU Organics,Food & Grocery,Brown Rice,500 g,250,199,BR-NU-001,Certified organic unpolished basmati brown rice with whole-grain goodness.,https://nuorganics.in/cdn/shop/files/Untitleddesign_page-0001_fff76c52-ba03-4f11-8420-0608aac5c64e.jpg?v=1733237664&width=990
P000113,Organic Brown Rice,Sri Saraswathi Organics,Food & Grocery,Brown Rice,1 kg,155,140,BR-SSO-001,Traditionally processed organic brown rice retaining the natural bran layer.,https://saraswathiorganics.com/cdn/shop/files/Brown_Rice_Organic.webp?v=1774164496&width=1946
P000114,Organic Brown Rice,Sri Saraswathi Organics,Food & Grocery,Brown Rice,5 kg,700,675,BR-SSO-002,Family-size traditionally processed organic brown rice.,https://saraswathiorganics.com/cdn/shop/files/Brown_Rice_Organic.webp?v=1774164496&width=1946
P000115,Organic Brown Rice,Sri Saraswathi Organics,Food & Grocery,Brown Rice,10 kg,1450,"1,300",BR-SSO-003,Bulk-size organic brown rice for regular household use.,https://saraswathiorganics.com/cdn/shop/files/Brown_Rice_Organic.webp?v=1774164496&width=1946
P000116,BB Royal Idli/Idly Rice,BB Royal,Food & Grocery,Idli Rice,1 kg,80,62,BB-IDLI-001,Parboiled idli rice suitable for soft idlis and dosa batter.,https://www.bbassets.com/media/uploads/p/l/10000450_17-bb-royal-idli-rice.jpg
P000117,BB Royal Idli/Idly Rice,BB Royal,Food & Grocery,Idli Rice,2 kg,160,120,BB-IDLI-002,Quality idli rice for regular South Indian cooking.,https://www.bbassets.com/media/uploads/p/l/10000450_17-bb-royal-idli-rice.jpg
P000118,BB Royal Idli/Idly Rice,BB Royal,Food & Grocery,Idli Rice,5 kg,400,292,BB-IDLI-003,Parboiled rice designed for idli and dosa preparation.,https://www.bbassets.com/media/uploads/p/l/10000414_15-bb-royal-idli-rice.jpg
P000119,BB Royal Idli/Idly Rice,BB Royal,Food & Grocery,Idli Rice,10 kg,800,562,BB-IDLI-004,Family-size pack of idli rice.,https://www.bbassets.com/media/uploads/p/l/10000414_15-bb-royal-idli-rice.jpg
P000120,BB Popular Idli/Idly Rice,BB Popular,Food & Grocery,Idli Rice,1 kg,70,57,BB-IDLI-005,High-fiber idli rice suitable for idli and dosa.,https://www.bbassets.com/media/uploads/p/l/40128959_8-bb-popular-idli-rice.jpg
P000121,BB Popular Idli/Idly Rice,BB Popular,Food & Grocery,Idli Rice,2 kg,140,111,BB-IDLI-006,Everyday idli rice for South Indian breakfast recipes.,https://www.bbassets.com/media/uploads/p/l/40128960_7-bb-popular-idli-rice.jpg
P000122,BB Popular Idli/Idly Rice,BB Popular,Food & Grocery,Idli Rice,5 kg,350,267,BB-IDLI-007,Convenient family pack for idli and dosa batter.,https://www.bbassets.com/media/uploads/p/l/40128959_8-bb-popular-idli-rice.jpg
P000123,BB Popular Idli/Idly Rice,BB Popular,Food & Grocery,Idli Rice,10 kg,700,517,BB-IDLI-008,Large family pack of idli rice.,https://www.bbassets.com/media/uploads/p/l/40128962_13-bb-popular-idli-rice.jpg
P000124,BB Royal Organic Idly/Idli Rice,BB Royal Organic,Food & Grocery,Organic Idli Rice,1 kg,88,74,BB-IDLI-009,Organic idli rice suitable for soft idlis and dosa.,https://www.bbassets.com/media/uploads/p/l/40114164_10-bb-royal-organic-idlyidli-rice.jpg
P000125,BB Royal Organic Idly/Idli Rice,BB Royal Organic,Food & Grocery,Organic Idli Rice,5 kg,419,390,BB-IDLI-010,Organic rice for traditional idli preparation.,https://www.bbassets.com/media/uploads/p/l/40114164_10-bb-royal-organic-idlyidli-rice.jpg
P000126,BB Royal Organic Idly/Idli Rice,BB Royal Organic,Food & Grocery,Organic Idli Rice,10 kg,969,688,BB-IDLI-011,Large organic idli rice pack.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR3pYr2tp2REM4Z-vVL_jOuH127IuSYz9rcW52t38FcrgtQfA
P000127,Brightcrop Idly Rice,Brightcrop,Food & Grocery,Idli Rice,1 kg,149,99,BRIGHT-IDLI-014,Rice processed for soft idli and crispy dosa preparation.,https://brightcrop.in/cdn/shop/files/1kG.png?v=1765873155&width=713
P000128,Brightcrop Idly Rice,Brightcrop,Food & Grocery,Idli Rice,5 kg,149,99,BRIGHT-IDLI-015,Idly rice designed for consistent batter results.,https://brightcrop.in/cdn/shop/files/1kG.png?v=1765873155&width=713
P000129,Brightcrop Idly Rice,Brightcrop,Food & Grocery,Idli Rice,10 kg,149,99,BRIGHT-IDLI-016,Bulk-size idli rice for regular household use.,https://brightcrop.in/cdn/shop/files/1kG.png?v=1765873155&width=713
P000130,Ponni Raw Rice - 12+ Months Old,bb Royal,Food & Grocery,Ponni Raw Rice,1 kg,90,70,PONNI-BBR-RAW-1KG,Aged Ponni raw rice suitable for everyday South Indian meals.,https://www.bbassets.com/media/uploads/p/l/60000048_3-bb-royal-ponni-raw-rice.jpg
P000131,Ponni Raw Rice - 12+ Months Old,bb Royal,Food & Grocery,Ponni Raw Rice,5 kg,450,386,PONNI-BBR-RAW-5KG,Aged Ponni raw rice with a traditional taste and texture.,https://www.bbassets.com/media/uploads/p/l/60000048_3-bb-royal-ponni-raw-rice.jpg
P000132,Ponni Raw Rice - 12+ Months Old,bb Royal,Food & Grocery,Ponni Raw Rice,10 kg,900,725,PONNI-BBR-RAW-10KG,Family-size pack of aged Ponni raw rice.,https://www.bbassets.com/media/uploads/p/l/60000048_3-bb-royal-ponni-raw-rice.jpg
P000133,Ponni Raw Rice - 12+ Months Old,bb Royal,Food & Grocery,Ponni Raw Rice,26 kg,"2,340","1,699",PONNI-BBR-RAW-26KG,Bulk pack of aged Ponni raw rice for large households.,https://www.bbassets.com/media/uploads/p/l/60000048_3-bb-royal-ponni-raw-rice.jpg
P000134,Organic Ponni Raw Rice,BB Royal Organic,Food & Grocery,Ponni Raw Rice,1 kg,141,83,PONNI-BBRO-RAW-1KG,Organic Ponni raw rice suitable for regular cooking.,https://www.bbassets.com/media/uploads/p/l/40085738_10-bb-royal-organic-ponni-raw-rice.jpg
P000135,Organic Ponni Raw Rice,BB Royal Organic,Food & Grocery,Ponni Raw Rice,5 kg,699,376,PONNI-BBRO-RAW-5KG,Organic Ponni rice in a family-size pack.,https://www.bbassets.com/media/uploads/p/l/40085738_10-bb-royal-organic-ponni-raw-rice.jpg
P000136,Ponni Raw Rice,bb SUPER SAVER,Food & Grocery,Ponni Raw Rice,1 kg,80,79,PONNI-BBSS-RAW-1KG,Value-oriented Ponni raw rice for everyday meals.,https://www.bbassets.com/media/uploads/p/l/40160011_10-super-saver-ponni-raw-rice.jpg
P000137,Ponni Raw Rice,bb SUPER SAVER,Food & Grocery,Ponni Raw Rice,5 kg,400,377.5,PONNI-BBSS-RAW-5KG,Everyday Ponni raw rice in a 5 kg pack.,https://www.bbassets.com/media/uploads/p/l/40160011_10-super-saver-ponni-raw-rice.jpg
P000138,Ponni Boiled Rice,bb Popular,Food & Grocery,Ponni Boiled Rice,1 kg,80,73.5,PONNI-BBP-BOILED-1KG,Boiled Ponni rice suitable for traditional South Indian meals.,https://www.bbassets.com/media/uploads/p/l/60000011_9-bb-popular-rice-ponni-boiled.jpg
P000139,Ponni Boiled Rice,bb Popular,Food & Grocery,Ponni Boiled Rice,5 kg,400,355,PONNI-BBP-BOILED-5KG,Boiled Ponni rice with a traditional texture and taste.,https://www.bbassets.com/media/uploads/p/l/60000011_9-bb-popular-rice-ponni-boiled.jpg
P000140,Ponni Boiled Rice,bb Popular,Food & Grocery,Ponni Boiled Rice,10 kg,800,676,PONNI-BBP-BOILED-10KG,Large family pack of Ponni boiled rice.,https://www.bbassets.com/media/uploads/p/l/60000011_9-bb-popular-rice-ponni-boiled.jpg
P000141,Ponni Boiled Rice,bb Popular,Food & Grocery,Ponni Boiled Rice,26 kg,"2,080","1,758",PONNI-BBP-BOILED-26KG,Bulk pack of Ponni boiled rice.,https://www.bbassets.com/media/uploads/p/l/60000011_9-bb-popular-rice-ponni-boiled.jpg
P000142,Ponni Boiled Rice,bb Royal,Food & Grocery,Ponni Boiled Rice,1 kg,85,84,PONNI-BBR-BOILED-1KG,Ponni boiled rice designed for everyday cooking.,https://www.bbassets.com/media/uploads/p/l/60000031_6-bb-royal-ponni-boiled-rice.jpg
P000143,Ponni Boiled Rice,bb Royal,Food & Grocery,Ponni Boiled Rice,5 kg,380,350,PONNI-BBR-BOILED-5KG,Family pack of Ponni boiled rice.,https://www.bbassets.com/media/uploads/p/l/60000031_6-bb-royal-ponni-boiled-rice.jpg
P000144,Ponni Boiled Rice,bb Royal,Food & Grocery,Ponni Boiled Rice,10 kg,850,701,PONNI-BBR-BOILED-10KG,Large pack of Ponni boiled rice.,https://www.bbassets.com/media/uploads/p/l/60000031_6-bb-royal-ponni-boiled-rice.jpg
P000145,Ponni Boiled Rice,bb Royal,Food & Grocery,Ponni Boiled Rice,25 kg,"2,125","1,726",PONNI-BBR-BOILED-25KG,Bulk Ponni boiled rice for high-volume household use.,https://www.bbassets.com/media/uploads/p/l/60000031_6-bb-royal-ponni-boiled-rice.jpg
P000146,Aashirvaad Atta Whole Wheat,Aashirvaad,Food & Grocery,Wheat,1 kg,75,63.5,WHT-AAS-001,"100% whole wheat atta for roti, chapati and everyday cooking",https://www.bbassets.com/media/uploads/p/l/161826_10-aashirvaad-atta-whole-wheat.jpg
P000147,Aashirvaad Atta Whole Wheat,Aashirvaad,Food & Grocery,Wheat,2 kg,116,108,WHT-AAS-002,Whole wheat atta suitable for soft rotis and chapatis,https://www.bbassets.com/media/uploads/p/l/161826_10-aashirvaad-atta-whole-wheat.jpg
P000148,Aashirvaad Atta Whole Wheat,Aashirvaad,Food & Grocery,Wheat,5 kg,358,307,WHT-AAS-005,Everyday whole wheat flour for Indian breads,https://www.bbassets.com/media/uploads/p/l/161826_10-aashirvaad-atta-whole-wheat.jpg
P000149,Aashirvaad Atta Whole Wheat,Aashirvaad,Food & Grocery,Wheat,10 kg,644,535.5,WHT-AAS-010,Whole wheat flour for family-size use,https://www.bbassets.com/media/uploads/p/l/161826_10-aashirvaad-atta-whole-wheat.jpg
P000150,Aashirvaad Select MP Sharbati Atta,Aashirvaad,Food & Grocery,Wheat,1 kg,85,81,WHT-AAS-SHA-001,Premium MP Sharbati wheat atta,https://www.bbassets.com/media/uploads/p/l/204629_23-aashirvaad-select-atta.jpg
P000151,Aashirvaad Select MP Sharbati Atta,Aashirvaad,Food & Grocery,Wheat,5 kg,412,314,WHT-AAS-SHA-005,Sharbati wheat atta for soft rotis,https://www.bbassets.com/media/uploads/p/l/204629_23-aashirvaad-select-atta.jpg
P000152,Aashirvaad Multigrains Atta,Aashirvaad,Food & Grocery,Wheat,1 kg,85,78,WHT-AAS-MG-001,Multigrain flour made with multiple natural grains,https://www.bbassets.com/media/uploads/p/l/284420_15-aashirvaad-multigrains-atta.jpg
P000153,Aashirvaad Multigrains Atta,Aashirvaad,Food & Grocery,Wheat,5 kg,412,340.5,WHT-AAS-MG-005,High-fibre multigrain atta,https://www.bbassets.com/media/uploads/p/l/284420_15-aashirvaad-multigrains-atta.jpg
P000154,Aashirvaad Organic Whole Wheat Atta,Aashirvaad,Food & Grocery,Wheat,1 kg,86,61.75,WHT-AAS-ORG-001,Organic whole wheat flour,https://www.bbassets.com/media/uploads/p/l/40202316_7-aashirvaad-natures-super-foods-organic-atta.jpg
P000155,Aashirvaad Organic Whole Wheat Atta,Aashirvaad,Food & Grocery,Wheat,5 kg,421,309.5,WHT-AAS-ORG-005,Organic whole wheat atta for everyday cooking,https://www.bbassets.com/media/uploads/p/l/40202316_7-aashirvaad-natures-super-foods-organic-atta.jpg
P000156,Aashirvaad Sugar Release Control Atta,Aashirvaad,Food & Grocery,Wheat,1 kg,110,106.7,WHT-AAS-SRC-001,Specialty atta designed with a low-GI positioning,https://www.bbassets.com/media/uploads/p/l/40077103_12-aashirvaad-sugar-release-control-atta.jpg
P000157,Aashirvaad Sugar Release Control Atta,Aashirvaad,Food & Grocery,Wheat,5 kg,385,373.45,WHT-AAS-SRC-005,Specialty whole wheat atta,https://www.bbassets.com/media/uploads/p/l/40077103_12-aashirvaad-sugar-release-control-atta.jpg
P000158,Aashirvaad M.P. Chakki Atta,Aashirvaad,Food & Grocery,Wheat,2 kg,124,119.04,WHT-AAS-CHK-002,100% atta with no maida,https://www.bbassets.com/media/uploads/p/l/40352750_2-aashirvaad-mp-chakki-atta.jpg
P000159,Fortune Chakki Fresh Atta,Fortune,Food & Grocery,Wheat,1 kg,107,56.4,WHT-FOR-CHK-001,Chakki-fresh whole wheat atta,https://www.bbassets.com/media/uploads/p/l/40120174_7-fortune-chakki-fresh-atta-100-atta-0-maida.jpg
P000160,Fortune Chakki Fresh Atta,Fortune,Food & Grocery,Wheat,5 kg,360,267.52,WHT-FOR-CHK-005,100% atta with no maida,https://www.bbassets.com/media/uploads/p/l/40120174_7-fortune-chakki-fresh-atta-100-atta-0-maida.jpg
P000161,Fortune Chakki Fresh Atta,Fortune,Food & Grocery,Wheat,10 kg,628,512,WHT-FOR-CHK-010,Family-size chakki fresh atta,https://www.bbassets.com/media/uploads/p/l/40120174_7-fortune-chakki-fresh-atta-100-atta-0-maida.jpg
P000162,Fortune Atta With Multigrains,Fortune,Food & Grocery,Wheat,5 kg,386,325,WHT-FOR-MG-005,Multigrain atta for everyday meals,https://www.bbassets.com/media/uploads/p/l/40120174_7-fortune-chakki-fresh-atta-100-atta-0-maida.jpg
P000163,Fortune Maida/Refined Wheat Flour,Fortune,Food & Grocery,Maida & Refined Flour,500 g,39,38,40194163,"Refined wheat flour suitable for baking, puris, snacks and other preparations.",https://www.bbassets.com/media/uploads/p/l/40194163_7-fortune-maida.jpg
P000164,Fortune Maida/Refined Wheat Flour,Fortune,Food & Grocery,Maida & Refined Flour,1 kg,74,67.5,40313627,Fine refined wheat flour suitable for baking and everyday cooking.,https://www.bbassets.com/media/uploads/p/l/40313627_2-fortune-maidarefined-wheat-flour.jpg
P000165,Rajdhani Maida,Rajdhani,Food & Grocery,Maida & Refined Flour,500 g,50,40,70000236,"Finely milled maida suitable for bakery products, puris, bhatura and snacks.",https://www.bbassets.com/media/uploads/p/l/70000236_2-rajdhani-maida.jpg
P000166,Rajdhani Maida,Rajdhani,Food & Grocery,Maida & Refined Flour,1 kg,98,96.38,70000236,Refined wheat flour with a smooth texture for cooking and baking.,https://www.bbassets.com/media/uploads/p/l/70000236_2-rajdhani-maida.jpg
